MIC_id,SpeciesName,SpeciesID,phylum_name_Type,genus,genus_name,family,family_name,order,order_name,class,class_name,phylum,phylum_name,kingdom,kingdom_name
MC01478,unclassified Enterobacteria,451511,Pseudomonadota,.,.,.,.,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01004,unclassified Enterobacteriaceae,36866,Pseudomonadota,.,.,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00594,unclassified Enterococcaceae,423400,Bacillota,.,.,81852,Enterococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01691,unclassified Epsilonproteobacteria,3031852,Campylobacterota,.,.,.,.,.,.,3031852,Epsilonproteobacteria,29547,Campylobacterota,2,Bacteria
MC00534,unclassified Erysipelotrichaceae,544447,Bacillota,.,.,128827,Erysipelotrichaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC01491,unclassified Erysipelotrichales,713467,Bacillota,.,.,.,.,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC01511,unclassified Erysipelotrichia,2184013,Bacillota,.,.,.,.,.,.,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC02872,unclassified Erythrobacteraceae,517744,Pseudomonadota,.,.,335929,Erythrobacteraceae,204457,Sphingomonadales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01460,unclassified Eubacteriaceae,207769,Bacillota,.,.,186806,Eubacteriaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00014,unclassified Eubacteriales,39779,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01766,unclassified Euryarchaeota,115531,Euryarchaeota,.,.,.,.,.,.,.,.,28890,Euryarchaeota,2157,Archaea
MC02876,unclassified Ferrimonadaceae,650238,Pseudomonadota,.,.,267892,Ferrimonadaceae,135622,Alteromonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01500,unclassified Fibrobacteria,1704278,Fibrobacterota,.,.,.,.,.,.,204430,Fibrobacteria,65842,Fibrobacterota,2,Bacteria
MC01767,unclassified Fibrobacterota,1805148,Fibrobacterota,.,.,.,.,.,.,.,.,65842,Fibrobacterota,2,Bacteria
MC01435,unclassified Flavobacteria,117744,Bacteroidota,.,.,.,.,.,.,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC01417,unclassified Flavobacteriaceae,61432,Bacteroidota,.,.,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02852,unclassified Flavobacteriales,403978,Bacteroidota,.,.,.,.,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC02965,unclassified Fromanvirus,2562661,Uroviricota,186764,Fromanvirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC01481,unclassified Fusobacteriaceae,537324,Fusobacteriota,.,.,203492,Fusobacteriaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC01494,unclassified Fusobacteriales,1164263,Fusobacteriota,.,.,.,.,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC00067,unclassified Fusobacteriia,1948574,Fusobacteriota,.,.,.,.,.,.,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02886,unclassified Gallionellaceae,890109,Pseudomonadota,.,.,90627,Gallionellaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00374,unclassified Gammaproteobacteria,33811,Pseudomonadota,.,.,.,.,.,.,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01482,unclassified Gemellaceae,539738,Bacillota,.,.,539738,Gemellaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01462,unclassified Gemmatimonadetes,219685,Gemmatimonadota,.,.,.,.,.,.,219685,Gemmatimonadia,142182,Gemmatimonadota,2,Bacteria
MC02806,unclassified Geobacteraceae,225352,Thermodesulfobacteriota,.,.,213422,Geobacteraceae,3031668,Geobacterales,3031651,Desulfuromonadia,200940,Thermodesulfobacteriota,2,Bacteria
MC02809,unclassified Geodermatophilaceae,234661,Actinomycetota,.,.,85030,Geodermatophilaceae,1643682,Geodermatophilales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00326,unclassified Geosporobacter,2644613,Bacillota,390805,Geosporobacter,3118657,Thermotaleaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00328,unclassified Hafniaceae,1993868,Pseudomonadota,.,.,1903412,Hafniaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01408,unclassified Halomonadaceae,38769,Pseudomonadota,.,.,28256,Halomonadaceae,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01006,unclassified Helicobacteraceae,1805212,Campylobacterota,.,.,72293,Helicobacteraceae,213849,Campylobacterales,3031852,Epsilonproteobacteria,29547,Campylobacterota,2,Bacteria
MC01692,unclassified Herpetosiphonales,3078743,Chloroflexota,.,.,.,.,189772,Herpetosiphonales,32061,Chloroflexia,200795,Chloroflexota,2,Bacteria
MC02943,unclassified Holophagaceae,1951928,Acidobacteriota,.,.,574976,Holophagaceae,574975,Holophagales,533205,Holophagae,57723,Acidobacteriota,2,Bacteria
MC02953,unclassified Holophagae,2073115,Acidobacteriota,.,.,.,.,.,.,533205,Holophagae,57723,Acidobacteriota,2,Bacteria
MC02928,unclassified Holophagales,1775601,Acidobacteriota,.,.,.,.,574975,Holophagales,533205,Holophagae,57723,Acidobacteriota,2,Bacteria
MC02929,unclassified Hydrogenophilaceae,1805217,Pseudomonadota,.,.,206349,Hydrogenophilaceae,119069,Hydrogenophilales,2008785,Hydrogenophilia,1224,Pseudomonadota,2,Bacteria
MC01445,unclassified Hyphomicrobiaceae,196771,Pseudomonadota,.,.,45401,Hyphomicrobiaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01409,unclassified Hyphomicrobiales,41292,Pseudomonadota,.,.,.,.,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01420,unclassified Hyphomonadaceae,69658,Pseudomonadota,.,.,69657,Hyphomonadaceae,2800060,Hyphomonadales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02889,unclassified Idiomarinaceae,946227,Pseudomonadota,.,.,267893,Idiomarinaceae,135622,Alteromonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02808,unclassified Intrasporangiaceae,234440,Actinomycetota,.,.,85021,Intrasporangiaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00025,unclassified Lachnospiraceae,186928,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01424,unclassified Lactobacillaceae,81853,Bacillota,.,.,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00329,unclassified Lactobacillales,263855,Bacillota,.,.,.,.,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02828,unclassified Lederbergvirus,329158,Uroviricota,186794,Lederbergvirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02913,unclassified Lentisphaeria,1368584,Lentisphaerota,.,.,.,.,.,.,1313211,Lentisphaeria,256845,Lentisphaerota,2,Bacteria
MC01467,unclassified Lentisphaerota,641407,Lentisphaerota,.,.,.,.,.,.,.,.,256845,Lentisphaerota,2,Bacteria
MC02911,unclassified Leptotrichiaceae,1334011,Fusobacteriota,.,.,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02896,unclassified Listeriaceae,1081735,Bacillota,.,.,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03149,unclassified Lupinus,2630368,Streptophyta,3869,Lupinus,3803,Fabaceae,72025,Fabales,3398,Magnoliopsida,35493,Streptophyta,33090,Viridiplantae
MC02755,unclassified Lysobacteraceae,57609,Pseudomonadota,.,.,32033,Lysobacteraceae,135614,Lysobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02865,unclassified Lysobacterales,451320,Pseudomonadota,.,.,.,.,135614,Lysobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03417,unclassified Malasseziales,292467,Basidiomycota,.,.,.,.,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02773,unclassified Methanobacteriales,114580,Euryarchaeota,.,.,.,.,2158,Methanobacteriales,183925,Methanobacteria,28890,Euryarchaeota,2157,Archaea
MC02746,unclassified Methanomicrobiaceae,39662,Euryarchaeota,.,.,2194,Methanomicrobiaceae,2191,Methanomicrobiales,224756,Methanomicrobia,28890,Euryarchaeota,2157,Archaea
MC01442,unclassified Methylobacteriaceae,190021,Pseudomonadota,.,.,119045,Methylobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02777,unclassified Methylophilaceae,119067,Pseudomonadota,.,.,32011,Methylophilaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02763,unclassified Microbacteriaceae,90316,Actinomycetota,.,.,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC00229,unclassified Micrococcaceae,85329,Actinomycetota,.,.,1268,Micrococcaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02770,unclassified Micrococcales,99482,Actinomycetota,.,.,.,.,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02757,unclassified Micromonosporaceae,82796,Actinomycetota,.,.,28056,Micromonosporaceae,85008,Micromonosporales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02956,unclassified Moineauvirus,2231643,Uroviricota,1623304,Moineauvirus,3044455,Aliceevansviridae,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC00230,unclassified Mollicutes,1609545,Mycoplasmatota,.,.,.,.,.,.,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC01413,unclassified Moraxellaceae,54393,Pseudomonadota,.,.,468,Moraxellaceae,2887326,Moraxellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01508,unclassified Muribaculaceae,2006847,Bacteroidota,.,.,2005473,Muribaculaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02866,unclassified Muvirus,483265,Uroviricota,186777,Muvirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02759,unclassified Mycobacteriaceae,85024,Actinomycetota,.,.,1762,Mycobacteriaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02738,unclassified Mycobacteriales,85027,Actinomycetota,.,.,.,.,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01473,unclassified Mycoplasmataceae,363695,Mycoplasmatota,.,.,2092,Mycoplasmataceae,2085,Mycoplasmatales,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC00577,unclassified Mycoplasmatota,713063,Mycoplasmatota,.,.,.,.,.,.,.,.,544448,Mycoplasmatota,2,Bacteria
MC02802,unclassified Myxococcales,213495,Myxococcota,.,.,.,.,29,Myxococcales,32015,Myxococcia,2818505,Myxococcota,2,Bacteria
MC02938,unclassified Negativicutes,1948701,Bacillota,.,.,.,.,.,.,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC01009,unclassified Neisseriaceae,421605,Pseudomonadota,.,.,481,Neisseriaceae,206351,Neisseriales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01495,unclassified Neisseriales,1164357,Pseudomonadota,.,.,.,.,206351,Neisseriales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03399,unclassified Nitrobacteraceae,3014064,Pseudomonadota,.,.,41294,Nitrobacteraceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00597,unclassified Nitrosomonadaceae,51643,Pseudomonadota,.,.,206379,Nitrosomonadaceae,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02920,unclassified Nitrosomonadales,1660158,Pseudomonadota,.,.,.,.,32003,Nitrosomonadales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02935,unclassified Nitrososphaeraceae,1915612,Nitrososphaerota,.,.,1033997,Nitrososphaeraceae,1033996,Nitrososphaerales,1643678,Nitrososphaeria,651137,Nitrososphaerota,2157,Archaea
MC02936,unclassified Nitrososphaerales,1915698,Nitrososphaerota,.,.,.,.,1033996,Nitrososphaerales,1643678,Nitrososphaeria,651137,Nitrososphaerota,2157,Archaea
MC02899,unclassified Nitrososphaerota,1104572,Nitrososphaerota,.,.,.,.,.,.,.,.,651137,Nitrososphaerota,2157,Archaea
MC02880,unclassified Nitrospiraceae,688163,Nitrospirota,.,.,189779,Nitrospiraceae,189778,Nitrospirales,203693,Nitrospiria,40117,Nitrospirota,2,Bacteria
MC02764,unclassified Nocardiaceae,90320,Actinomycetota,.,.,85025,Nocardiaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02774,unclassified Nocardioidaceae,116532,Actinomycetota,.,.,85015,Nocardioidaceae,85009,Propionibacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01157,unclassified Nostocales,1219117,Cyanobacteriota,.,.,.,.,1161,Nostocales,3028117,Cyanophyceae,1117,Cyanobacteriota,2,Bacteria
MC02805,unclassified Oceanospirillaceae,221817,Pseudomonadota,.,.,135620,Oceanospirillaceae,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00599,unclassified Oceanospirillales,439484,Pseudomonadota,.,.,.,.,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01687,unclassified Odoribacteraceae,2872176,Bacteroidota,.,.,1853231,Odoribacteraceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02963,unclassified Okubovirus,2562460,Uroviricota,1857845,Okubovirus,2560065,Herelleviridae,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02816,unclassified Opitutaceae,278955,Verrucomicrobiota,.,.,134623,Opitutaceae,415000,Opitutales,414999,Opitutia,74201,Verrucomicrobiota,2,Bacteria
MC02941,unclassified Opitutales,1951176,Verrucomicrobiota,.,.,.,.,415000,Opitutales,414999,Opitutia,74201,Verrucomicrobiota,2,Bacteria
MC00027,unclassified Oscillospiraceae,473772,Bacillota,.,.,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01436,unclassified Oxalobacteraceae,119059,Pseudomonadota,.,.,75682,Oxalobacteraceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01463,unclassified paenibacillaceae,234447,Bacillota,.,.,186822,Paenibacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02767,unclassified Parachlamydiaceae,95305,Chlamydiota,.,.,92713,Parachlamydiaceae,1963360,Parachlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC01418,unclassified Pasteurellaceae,67757,Pseudomonadota,.,.,712,Pasteurellaceae,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02902,unclassified Pasteurellales,1164433,Pseudomonadota,.,.,.,.,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03400,unclassified Patulibacteraceae,3014072,Actinomycetota,.,.,361606,Patulibacteraceae,588673,Solirubrobacterales,1497346,Thermoleophilia,201174,Actinomycetota,2,Bacteria
MC00600,unclassified Peptococcaceae,208050,Bacillota,.,.,186807,Peptococcaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02922,unclassified Peptoniphilaceae,1689302,Bacillota,.,.,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC00601,unclassified Peptostreptococcaceae,1411023,Bacillota,.,.,186804,Peptostreptococcaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02873,unclassified Phikmvvirus,627479,Uroviricota,477967,Phikmvvirus,2731643,Autographiviridae,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02908,unclassified Phikzvirus,1231361,Uroviricota,680115,Phikzvirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02918,unclassified Phycisphaerae,1546154,Planctomycetota,.,.,.,.,.,.,666505,Phycisphaerae,203682,Planctomycetota,2,Bacteria
MC00603,unclassified Phyllobacteriaceae,102274,Pseudomonadota,.,.,69277,Phyllobacteriaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03380,unclassified Pirellulaceae,2699753,Planctomycetota,.,.,2691357,Pirellulaceae,2691354,Pirellulales,203683,Planctomycetia,203682,Planctomycetota,2,Bacteria
MC02817,unclassified Piscirickettsiaceae,284244,Pseudomonadota,.,.,135616,Piscirickettsiaceae,72273,Thiotrichales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01486,unclassified Planctomycetia,573133,Planctomycetota,.,.,.,.,.,.,203683,Planctomycetia,203682,Planctomycetota,2,Bacteria
MC01443,unclassified Planococcaceae,194985,Bacillota,.,.,186818,Planococcaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02954,unclassified Pneumoviridae,2133750,Negarnaviricota,.,.,11244,Pneumoviridae,11157,Mononegavirales,2497574,Monjiviricetes,2497569,Negarnaviricota,2732396,Orthornavirae
MC02756,unclassified Polyangiaceae,80814,Myxococcota,.,.,49,Polyangiaceae,3031712,Polyangiales,.,.,2818505,Myxococcota,2,Bacteria
MC03397,unclassified Polydnaviriformidae,2961017,Unclear phylum,.,.,2946196,Polydnaviriformidae,.,.,.,.,.,.,10239,Viruses
MC00604,unclassified Porphyromonadaceae,361210,Bacteroidota,.,.,171551,Porphyromonadaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00605,unclassified Prevotellaceae,224765,Bacteroidota,.,.,171552,Prevotellaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02820,unclassified Promicromonosporaceae,305063,Actinomycetota,.,.,85017,Promicromonosporaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02790,unclassified Propionibacteriaceae,185283,Actinomycetota,.,.,31957,Propionibacteriaceae,85009,Propionibacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02740,unclassified Propionibacteriales,2015800,Actinomycetota,.,.,.,.,85009,Propionibacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01011,unclassified Proteobacteria,81684,Pseudomonadota,.,.,.,.,.,.,.,.,1224,Pseudomonadota,2,Bacteria
MC02945,unclassified Pseudobdellovibrionaceae,1961502,Bdellovibrionota,.,.,213483,Pseudobdellovibrionaceae,213481,Bdellovibrionales,3031418,Bdellovibrionia,3018035,Bdellovibrionota,2,Bacteria
MC00569,unclassified Pseudocera,2625704,Arthropoda,1256383,Pseudocera,7135,Pyralidae,7088,Lepidoptera,50557,Insecta,6656,Arthropoda,33208,Metazoa
MC01441,unclassified Pseudomonadaceae,190017,Pseudomonadota,.,.,135621,Pseudomonadaceae,72274,Pseudomonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01427,unclassified Pseudomonadales,87634,Pseudomonadota,.,.,.,.,72274,Pseudomonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02771,unclassified Pseudonocardiaceae,103960,Actinomycetota,.,.,2070,Pseudonocardiaceae,85010,Pseudonocardiales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02879,unclassified Pseudonocardiales,664783,Actinomycetota,.,.,.,.,85010,Pseudonocardiales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02829,unclassified Punavirus,329160,Uroviricota,186789,Punavirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC02946,unclassified Puniceicoccaceae,1986243,Verrucomicrobiota,.,.,415002,Puniceicoccaceae,415001,Puniceicoccales,414999,Opitutia,74201,Verrucomicrobiota,2,Bacteria
MC02977,unclassified Ravinvirus,2604831,Uroviricota,308911,Ravinvirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC01489,unclassified Rhabdochlamydiaceae,689705,Chlamydiota,.,.,689704,Rhabdochlamydiaceae,1963360,Parachlamydiales,204429,Chlamydiia,204428,Chlamydiota,2,Bacteria
MC02762,unclassified Rhizobiaceae,90141,Pseudomonadota,.,.,82115,Rhizobiaceae,356,Hyphomicrobiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01416,unclassified Rhodobacteraceae,58840,Pseudomonadota,.,.,31989,Paracoccaceae,204455,Rhodobacterales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02818,unclassified Rhodobacterales,285892,Pseudomonadota,.,.,.,.,204455,Rhodobacterales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00606,unclassified Rhodocyclaceae,75788,Pseudomonadota,.,.,75787,Rhodocyclaceae,206389,Rhodocyclales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00607,unclassified Rhodocyclales,451256,Pseudomonadota,.,.,.,.,206389,Rhodocyclales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01013,unclassified Rhodospirillaceae,41296,Pseudomonadota,.,.,41295,Rhodospirillaceae,204441,Rhodospirillales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02888,unclassified Rhodospirillales,941843,Pseudomonadota,.,.,.,.,204441,Rhodospirillales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02923,unclassified Rickettsiales,1699067,Pseudomonadota,.,.,.,.,766,Rickettsiales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01726,unclassified Rikenellaceae,433337,Bacteroidota,.,.,171550,Rikenellaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02863,unclassified Roseolovirus,431037,Peploviricota,40272,Roseolovirus,3044472,Orthoherpesviridae,548681,Herpesvirales,2731363,Herviviricetes,2731361,Peploviricota,2731360,Heunggongvirae
MC02894,unclassified Rubrobacteraceae,1017353,Actinomycetota,.,.,84997,Rubrobacteraceae,84996,Rubrobacterales,84995,Rubrobacteria,201174,Actinomycetota,2,Bacteria
MC02849,unclassified Rubrobacterales,388257,Actinomycetota,.,.,.,.,84996,Rubrobacterales,84995,Rubrobacteria,201174,Actinomycetota,2,Bacteria
